time_period,index,Norm_Ret_F6M,Rank_F6M
2016_1,2016_1_mwv0xcvl,-0.804338932,310
2016_1,2016_1_bvwvh4zn,-0.358646633,245
2016_1,2016_1_j67lfxh5,-0.171487839,212
2016_1,2016_1_wwklila7,-0.251301356,224
2016_1,2016_1_shh39wv6,1.189679927,40
2016_1,2016_1_d848bgtu,-0.459123727,257
2016_1,2016_1_sofnwg8h,-0.445566067,252
2016_1,2016_1_jyxmwmoc,-0.044625423,182
2016_1,2016_1_eaev4lb6,1.835535767,18
2016_1,2016_1_lib0kfq3,1.157007161,41
2016_1,2016_1_s7d39pw2,-0.721688226,300
2016_1,2016_1_if4prwo8,1.262571996,37
2016_1,2016_1_vtrfhzv0,-0.191404354,217
2016_1,2016_1_bupnoygd,0.060064072,165
2016_1,2016_1_6dnylnro,0.787377939,67
2016_1,2016_1_annzsetp,0.383457375,122
2016_1,2016_1_4t4sjpq1,-0.240895433,222
2016_1,2016_1_qa69ptkb,-0.921224652,330
2016_1,2016_1_pzl7oexg,-0.822756819,315
2016_1,2016_1_lh62g9d2,-1.170970584,360
2016_1,2016_1_y83yz5ht,4.702761547,1
2016_1,2016_1_vj4s2i34,0.282159557,136
2016_1,2016_1_whxnb66x,-0.90032271,324
2016_1,2016_1_vpud7cef,0.703613033,76
2016_1,2016_1_09aks2hi,-0.16343184,210
2016_1,2016_1_hj7dml9d,0.684771636,79
2016_1,2016_1_pzq7b2ej,-0.902907397,326
2016_1,2016_1_5ivqtbjd,-0.146737437,205
2016_1,2016_1_royphr2f,-0.920778585,329
2016_1,2016_1_1gsvp3rw,-2.432586169,385
2016_1,2016_1_z8i8kvi9,-0.489031165,265
2016_1,2016_1_8mvoyz1z,0.210608211,144
2016_1,2016_1_5ds83trk,0.705584472,74
2016_1,2016_1_tr7k6iur,-0.123751357,198
2016_1,2016_1_pusykwc3,-0.035691833,180
2016_1,2016_1_4gevyguw,-0.834408236,317
2016_1,2016_1_c4lliutw,0.141065361,151
2016_1,2016_1_fnla8lfa,-1.312866684,370
2016_1,2016_1_a94olfy0,-0.160353089,209
2016_1,2016_1_fvleb36z,0.488806448,98
2016_1,2016_1_xg4lqee0,-0.605622419,285
2016_1,2016_1_h5zcf9dk,-0.228860579,220
2016_1,2016_1_2j1nqarf,0.345319419,131
2016_1,2016_1_e5u01hhs,1.307997277,33
2016_1,2016_1_k5rcar73,-0.134427747,201
2016_1,2016_1_9sqc1s3j,-1.767629766,380
2016_1,2016_1_2c463ym8,-0.514561453,267
2016_1,2016_1_3wa85fbv,-0.585145607,280
2016_1,2016_1_6tekisgp,0.443848667,107
2016_1,2016_1_9wo8rgxi,-0.489100954,266
2016_1,2016_1_lmulx3bt,-0.181338733,214
2016_1,2016_1_4o6559yl,-1.533220495,377
2016_1,2016_1_sy0ervx4,-0.879006129,319
2016_1,2016_1_yidha3ws,-0.813032897,313
2016_1,2016_1_6qpyt9gp,0.320828318,133
2016_1,2016_1_iubnzr41,1.430482048,31
2016_1,2016_1_h7eh6b38,1.440242711,29
2016_1,2016_1_3e6h0bf5,0.231084482,141
2016_1,2016_1_5rqyevuj,0.443742452,108
2016_1,2016_1_y3u3dqsb,-0.596367347,284
2016_1,2016_1_45gsvhvj,-0.044493409,181
2016_1,2016_1_oj19cy5b,-0.520902568,271
2016_1,2016_1_g1ldtq9f,-0.352586792,244
2016_1,2016_1_htsvqx2m,0.203183964,146
2016_1,2016_1_xdbau0y1,1.661533096,22
2016_1,2016_1_mph2q2jp,-1.044662342,341
2016_1,2016_1_szh7r299,-2.591362132,386
2016_1,2016_1_qpdlvz24,-0.763860553,304
2016_1,2016_1_te2h8099,0.160498212,150
2016_1,2016_1_do7z9t9n,-0.051840347,183
2016_1,2016_1_93izddjs,-0.199625642,218
2016_1,2016_1_h1m0c7ju,-0.58812242,282
2016_1,2016_1_a5pc9m97,-0.587294717,281
2016_1,2016_1_j8k2fnqi,-1.166630446,358
2016_1,2016_1_yi53ufjp,0.467059694,102
2016_1,2016_1_hxgxhdld,-0.261992245,225
2016_1,2016_1_qzvbl1av,0.164336497,149
2016_1,2016_1_kitvdb4c,0.056378739,167
2016_1,2016_1_rwai5z4b,-0.308669729,232
2016_1,2016_1_vjvz6q8f,-1.080114935,348
2016_1,2016_1_dmngmmtn,0.631199134,87
2016_1,2016_1_nnwy3wm6,-0.725837547,301
2016_1,2016_1_safslujo,1.856083403,17
2016_1,2016_1_omywioxz,-0.320755642,233
2016_1,2016_1_pz2qxmrd,0.520963448,95
2016_1,2016_1_k4qm3tga,0.697875169,78
2016_1,2016_1_1tjrohs0,0.063083749,162
2016_1,2016_1_ptjq5baj,0.116171102,153
2016_1,2016_1_8pdf792t,0.704117588,75
2016_1,2016_1_6puqnp26,-0.902659937,325
2016_1,2016_1_a7mr5iaj,-0.135915614,202
2016_1,2016_1_k5dfcd3t,0.060356062,164
2016_1,2016_1_ur2rm8cs,1.03761834,48
2016_1,2016_1_u7u87dey,0.263624649,137
2016_1,2016_1_ejewn5bj,-0.715668638,298
2016_1,2016_1_7qq4x2fl,1.716832459,19
2016_1,2016_1_g6blv326,0.238955832,140
2016_1,2016_1_9okg1kul,-0.751036943,302
2016_1,2016_1_cihapt59,-0.667218232,293
2016_1,2016_1_tlixruts,-0.184063809,215
2016_1,2016_1_b91sta29,0.660398592,84
2016_1,2016_1_l2vpk17f,0.830385217,63
2016_1,2016_1_3hv7r7qs,-0.339915323,240
2016_1,2016_1_0epl9dzz,1.712044677,20
2016_1,2016_1_hyqqunka,0.448208167,106
2016_1,2016_1_rormzube,0.006424392,174
2016_1,2016_1_gj3jtlsx,-0.337067283,239
2016_1,2016_1_2mqxbd5h,-0.966113725,334
2016_1,2016_1_vs79njrj,0.355859473,130
2016_1,2016_1_25qt1ws5,0.420613011,112
2016_1,2016_1_nuhvrcpg,-1.112778291,354
2016_1,2016_1_02ug8k2m,2.749312154,9
2016_1,2016_1_xf9c7lsl,0.918599359,55
2016_1,2016_1_cf6bbf1q,-1.140391096,357
2016_1,2016_1_b484qnk4,-0.5201189,269
2016_1,2016_1_idka5kk7,-0.924208354,331
2016_1,2016_1_idobvy9k,-0.658687754,292
2016_1,2016_1_xbcj2en5,2.846327871,7
2016_1,2016_1_hqs61hoe,-0.626158304,287
2016_1,2016_1_m2rpw7ae,1.111689176,43
2016_1,2016_1_9bwj78w0,-0.720988305,299
2016_1,2016_1_1jxh3hzj,-0.680081329,294
2016_1,2016_1_82t6puf3,-1.079797955,347
2016_1,2016_1_c0j9rcm4,0.671124421,82
2016_1,2016_1_dgwxxzc4,0.490407103,97
2016_1,2016_1_1176k2d5,-0.764526119,305
2016_1,2016_1_3df1lpha,-0.640230154,289
2016_1,2016_1_k3y56zrv,-1.381486108,372
2016_1,2016_1_9ath1yjp,0.572453433,91
2016_1,2016_1_yn4kh4rx,-0.964390466,333
2016_1,2016_1_lvsn2w4t,0.384366574,121
2016_1,2016_1_l82mdkof,-0.631069545,288
2016_1,2016_1_yu8lu73j,-0.301780069,231
2016_1,2016_1_yxh9v9uw,-0.689926865,295
2016_1,2016_1_y1cgupg2,-1.202827759,361
2016_1,2016_1_p3mjhsuh,-0.874661983,318
2016_1,2016_1_sqn9j61p,0.060027556,166
2016_1,2016_1_prh21aeb,0.071740388,160
2016_1,2016_1_wehfswn9,-0.991846358,336
2016_1,2016_1_sxomwnb3,0.58445938,90
2016_1,2016_1_jups3aya,0.849323329,62
2016_1,2016_1_9xkw4ynj,-0.015333618,176
2016_1,2016_1_6acwn6x1,2.751314886,8
2016_1,2016_1_35it2gzp,-0.273982028,228
2016_1,2016_1_1do4o4la,-1.10346437,351
2016_1,2016_1_unbgb88m,0.093434013,156
2016_1,2016_1_x1ft9a1v,-0.913785051,327
2016_1,2016_1_cg80c6f1,-1.330649623,371
2016_1,2016_1_o1tz8ayl,0.383293077,123
2016_1,2016_1_sj0ghevo,-0.472135498,260
2016_1,2016_1_rshitgjy,-0.130350647,200
2016_1,2016_1_wat5fwha,0.612410822,88
2016_1,2016_1_wkr2hhw8,-1.077845247,346
2016_1,2016_1_9kcwetkt,0.717229721,73
2016_1,2016_1_hno6girs,0.434338165,110
2016_1,2016_1_t9apsz25,0.301001449,135
2016_1,2016_1_d727d02q,-0.815563102,314
2016_1,2016_1_xgmo4jnt,-0.164638972,211
2016_1,2016_1_vkonk3yl,-0.798909222,308
2016_1,2016_1_8fqy1oer,0.10311372,154
2016_1,2016_1_807fntuk,-0.210130305,219
2016_1,2016_1_5qb3j7mr,1.485171991,28
2016_1,2016_1_lzrwxdjm,-0.536026438,274
2016_1,2016_1_m0emgl7k,1.436741622,30
2016_1,2016_1_9vdgykjx,0.698769465,77
2016_1,2016_1_4n4ah7mb,1.996132694,15
2016_1,2016_1_7s0bg826,-1.220972658,363
2016_1,2016_1_azuxn737,-1.494102244,375
2016_1,2016_1_hokdhhy3,-0.097209301,195
2016_1,2016_1_atzbs56f,-0.887642057,321
2016_1,2016_1_a1gck197,0.367745788,126
2016_1,2016_1_nyateshb,-1.080729217,349
2016_1,2016_1_l4p333s9,-0.996591951,337
2016_1,2016_1_aeg044g1,-0.369623614,246
2016_1,2016_1_0qv2wf3u,-0.373239653,248
2016_1,2016_1_ht3l2k9x,1.085180844,45
2016_1,2016_1_1tx66ada,-0.451710196,254
2016_1,2016_1_qdpzbrl8,0.080033131,158
2016_1,2016_1_pzwrtuvr,1.585553676,25
2016_1,2016_1_53qznjv7,-1.065470631,343
2016_1,2016_1_ujsmcgns,0.325603178,132
2016_1,2016_1_f0xke4zp,1.362606355,32
2016_1,2016_1_hiyu6i6l,2.081423468,14
2016_1,2016_1_577ytgeu,1.270948982,35
2016_1,2016_1_zq4xc8op,0.761703299,68
2016_1,2016_1_kufb3d6a,-0.523970603,272
2016_1,2016_1_gxjosvdv,-0.12034356,197
2016_1,2016_1_3zr179ek,-0.694812307,296
2016_1,2016_1_1grlv7jd,0.363095919,128
2016_1,2016_1_f7cqr7sz,0.250733681,139
2016_1,2016_1_a471869w,4.13630553,2
2016_1,2016_1_br68mi4g,0.821295434,64
2016_1,2016_1_g24zdq8d,0.901375726,57
2016_1,2016_1_zaogcust,0.454734471,105
2016_1,2016_1_390s8ymj,-1.854466804,381
2016_1,2016_1_96jmkj3a,-0.450327554,253
2016_1,2016_1_s62h7aqa,0.414174236,115
2016_1,2016_1_wnrh2bez,0.728728952,70
2016_1,2016_1_r0bzhj2s,-0.334565039,236
2016_1,2016_1_mz9p2rhf,0.043778095,170
2016_1,2016_1_pgntlfw2,-0.149256971,206
2016_1,2016_1_28wk7ln0,-0.488178833,264
2016_1,2016_1_7d7z15wb,-0.937538455,332
2016_1,2016_1_g9ahfv98,-0.336385103,238
2016_1,2016_1_u2dlk8ac,2.137160298,13
2016_1,2016_1_ixpkjc74,0.226156671,143
2016_1,2016_1_jdp1xhuj,0.54213104,92
2016_1,2016_1_xl7msvoi,-0.403786903,250
2016_1,2016_1_3y8j1bp8,0.460239869,104
2016_1,2016_1_vb19h8qe,0.417934086,114
2016_1,2016_1_en647aja,-0.574083844,279
2016_1,2016_1_5r7nya2q,-0.071350507,187
2016_1,2016_1_g5gh9ati,0.648866042,85
2016_1,2016_1_emieauk5,0.165108818,148
2016_1,2016_1_n8p4zji9,-0.335813459,237
2016_1,2016_1_exf357u6,-0.127484417,199
2016_1,2016_1_a1alwmmc,-0.082009743,190
2016_1,2016_1_2fz2wtf2,-0.233458309,221
2016_1,2016_1_kicbd7c3,0.071405444,161
2016_1,2016_1_huoryuby,-0.371475916,247
2016_1,2016_1_x97jt4y7,-0.073402497,188
2016_1,2016_1_sidfi6ds,0.794881701,66
2016_1,2016_1_4st7kuat,-1.24994163,364
2016_1,2016_1_at1f35nu,0.869516615,59
2016_1,2016_1_g2967o9v,-1.280406213,368
2016_1,2016_1_lwpyqk91,-0.696032361,297
2016_1,2016_1_q2wyn012,2.900641357,6
2016_1,2016_1_7ajlymaf,-0.424006078,251
2016_1,2016_1_veidlqfz,-0.279797696,230
2016_1,2016_1_nf4bai2s,0.461503823,103
2016_1,2016_1_h8fv18d4,-0.644382447,291
2016_1,2016_1_3ob152m2,0.475079268,100
2016_1,2016_1_f5fe0r3c,-0.174932151,213
2016_1,2016_1_0n817q1m,1.263923525,36
2016_1,2016_1_mbqthaj5,-1.031033317,340
2016_1,2016_1_m9d9qza1,-0.781250599,307
2016_1,2016_1_xt82pl47,-0.810301923,312
2016_1,2016_1_64a1lpqi,0.925400454,54
2016_1,2016_1_6u9y1do3,1.079874009,46
2016_1,2016_1_ea9wacxr,0.419650592,113
2016_1,2016_1_kp5udc3g,-0.351216983,243
2016_1,2016_1_lx7s3pci,-1.067920331,344
2016_1,2016_1_7g571zk1,-0.27315437,227
2016_1,2016_1_iqr11grp,-2.18708974,383
2016_1,2016_1_54ogignl,1.007267582,51
2016_1,2016_1_h17db2wo,-1.170087905,359
2016_1,2016_1_uxjyo2io,0.970957164,52
2016_1,2016_1_odxcqbij,-0.520812382,270
2016_1,2016_1_553yq5bw,3.031820183,5
2016_1,2016_1_d2quj42y,-0.896055828,323
2016_1,2016_1_40fdpix8,1.120368823,42
2016_1,2016_1_f5xp0f4n,-0.345302619,242
2016_1,2016_1_bqkfdgyz,-0.006193901,175
2016_1,2016_1_2mhpreb6,-0.596205795,283
2016_1,2016_1_92zozkrp,-0.094382783,193
2016_1,2016_1_svebl9g5,-1.266249039,365
2016_1,2016_1_66424mpw,-0.96794374,335
2016_1,2016_1_v4vw1l4p,0.054934322,168
2016_1,2016_1_tsjhzti9,0.722528947,72
2016_1,2016_1_vs0e37zd,0.399165721,118
2016_1,2016_1_js9qt3d4,3.862805924,3
2016_1,2016_1_x5cmlafs,0.192220896,147
2016_1,2016_1_djt5mdky,2.495777059,11
2016_1,2016_1_tl7gvokc,0.377578942,124
2016_1,2016_1_p1dyatzc,0.393449919,120
2016_1,2016_1_c7ufcs26,-1.507641624,376
2016_1,2016_1_4kz4jio8,-2.061452422,382
2016_1,2016_1_amirqlzz,-0.333880156,235
2016_1,2016_1_cy5blo7r,-0.526954394,273
2016_1,2016_1_f58n9vtw,-0.188352348,216
2016_1,2016_1_qg59oon3,0.672448484,81
2016_1,2016_1_cyw1jeti,0.074554569,159
2016_1,2016_1_pmj1z64h,0.256558939,138
2016_1,2016_1_0269u0ap,0.604038699,89
2016_1,2016_1_q1e9di8l,-0.096105187,194
2016_1,2016_1_91ofwdtt,1.702216836,21
2016_1,2016_1_rvsevoju,-0.142854126,203
2016_1,2016_1_te144b3p,-0.06176801,185
2016_1,2016_1_bpsg9e67,-1.616996207,378
2016_1,2016_1_bnmmmyrr,-0.826360251,316
2016_1,2016_1_towpuutl,0.403292799,116
2016_1,2016_1_y0ljcpdh,0.637983615,86
2016_2,2016_2_5fbcnlr8,0.352128504,144
2016_2,2016_2_1x4o34dk,-0.028581542,222
2016_2,2016_2_xjznjflc,1.534051009,20
2016_2,2016_2_uxzl4bhx,-0.445327798,289
2016_2,2016_2_cvexhqhi,-0.469509943,292
2016_2,2016_2_rfhqwyqy,0.988600965,51
2016_2,2016_2_5lull0qe,0.172168301,185
2016_2,2016_2_iraj0vzl,-0.212697265,250
2016_2,2016_2_af70ifay,-0.159476417,242
2016_2,2016_2_bik0mjhy,-0.169362033,247
2016_2,2016_2_ayuukjim,-1.226851284,358
2016_2,2016_2_0fhyshwr,-0.117171637,234
2016_2,2016_2_z0zthlsn,0.293964875,156
2016_2,2016_2_nub3kwd4,-0.569399251,303
2016_2,2016_2_ql9cwfr6,-0.372393094,273
2016_2,2016_2_jw9xkvl9,-0.600891725,310
2016_2,2016_2_lhqo2p73,0.484321483,123
2016_2,2016_2_yjk49a1c,-0.440693614,288
2016_2,2016_2_scd67gnj,-0.511498888,297
2016_2,2016_2_pqr3hxxx,0.070577509,207
2016_2,2016_2_slu6g2o1,0.343201436,146
2016_2,2016_2_1mrwoj4a,0.115808491,198
2016_2,2016_2_rbl2cke9,0.279615777,162
2016_2,2016_2_pplbck2p,3.442208272,2
2016_2,2016_2_hwbq4v0x,0.792897244,70
2016_2,2016_2_khtenw3o,-0.724202015,319
2016_2,2016_2_wytrhhmn,-0.885445954,335
2016_2,2016_2_vdoxvpmu,-0.922869977,339
2016_2,2016_2_3bsqihc4,-1.813157853,371
2016_2,2016_2_w7kkjqld,0.038522365,214
2016_2,2016_2_8hpd39i8,-0.867745243,334
2016_2,2016_2_rq9swa7v,0.135352965,193
2016_2,2016_2_ftykvr3m,0.667132233,87
2016_2,2016_2_umcdyu22,0.190405952,179
2016_2,2016_2_17dilzx7,1.729882637,15
2016_2,2016_2_h06c1b1v,-0.057515954,227
2016_2,2016_2_9z46n0ly,-1.030065547,349
2016_2,2016_2_7w6sury5,0.552096051,109
2016_2,2016_2_be0e93t1,-0.82567631,332
2016_2,2016_2_rw6u9a8e,2.585547267,3
2016_2,2016_2_bz1dtwzd,0.933941001,53
2016_2,2016_2_f1yu98s1,-3.292155771,387
2016_2,2016_2_3j7t2fvn,-0.367807992,270
2016_2,2016_2_h7jpa2a3,0.920486206,56
2016_2,2016_2_0l0x7hxs,0.309403598,152
2016_2,2016_2_bn52zss8,0.839302173,65
2016_2,2016_2_obakz8jh,-0.224751302,254
2016_2,2016_2_fnhn4wzz,0.202626254,177
2016_2,2016_2_otwg0a9x,0.514463813,119
2016_2,2016_2_aawibk7b,-0.378836753,276
2016_2,2016_2_qh27q78e,0.879070129,59
2016_2,2016_2_2xqdjnjc,-0.795884368,327
2016_2,2016_2_jcjll57z,0.624624575,95
2016_2,2016_2_cmihmpdd,0.70591253,80
2016_2,2016_2_5laejovj,1.091284446,43
2016_2,2016_2_4wp52k5w,0.063987134,208
2016_2,2016_2_6h0eqhi0,-0.604916219,311
2016_2,2016_2_nebf4ymf,1.875707401,11
2016_2,2016_2_l1us2203,1.234883994,34
2016_2,2016_2_oe1ldrl1,-0.045628816,223
2016_2,2016_2_w3sp5l95,1.413639449,26
2016_2,2016_2_edu4yheh,0.282092794,158
2016_2,2016_2_d97wtmcc,-0.757421121,322
2016_2,2016_2_ea2ys5oa,-1.706340884,368
2016_2,2016_2_g5ai673i,-0.413980509,280
2016_2,2016_2_pr6oz3y6,1.201849539,37
2016_2,2016_2_c1ufry27,-0.438367064,287
2016_2,2016_2_39k6ta39,0.582770038,104
2016_2,2016_2_tkoipb60,0.55540133,108
2016_2,2016_2_pobze2sb,1.047394997,45
2016_2,2016_2_8o21yna8,-0.019929733,220
2016_2,2016_2_cl563lt3,-0.42259169,281
2016_2,2016_2_jndozq29,2.120806234,8
2016_2,2016_2_j6xrinz4,-0.23157224,255
2016_2,2016_2_nqm9j8u4,-0.371263157,272
2016_2,2016_2_z4gc02j9,1.612094125,17
2016_2,2016_2_333m1xe6,-0.437500446,286
2016_2,2016_2_p062hw83,1.030817566,47
2016_2,2016_2_ysilj5fv,-0.432452738,285
2016_2,2016_2_iubcvaa0,1.268848202,29
2016_2,2016_2_1j13q0ba,-0.219528241,252
2016_2,2016_2_guwcghtm,0.759522545,74
2016_2,2016_2_qefxqt5g,-0.338697224,266
2016_2,2016_2_oc8ivit0,-0.555785429,302
2016_2,2016_2_glsu1z2n,-0.046538863,224
2016_2,2016_2_quh05amy,0.600962993,100
2016_2,2016_2_bwrrsc7p,0.626058671,94
2016_2,2016_2_1t4fdd24,-0.820514588,331
2016_2,2016_2_y3k5s6k4,-2.934676612,384
2016_2,2016_2_eistiknm,-0.904524388,338
2016_2,2016_2_reizfzgx,0.281153743,160
2016_2,2016_2_ijwy4rm9,-0.866009471,333
2016_2,2016_2_k1snn0zi,0.606941141,99
2016_2,2016_2_wx5s3y2j,-1.60144698,366
2016_2,2016_2_gjkvuogh,0.637428099,92
2016_2,2016_2_eme3mmfa,0.055988445,210
2016_2,2016_2_6s9npcwv,0.589441089,102
2016_2,2016_2_lv5019tm,0.867474523,61
2016_2,2016_2_la8whi6a,1.264534608,30
2016_2,2016_2_8x9j5ufv,0.586211361,103
2016_2,2016_2_rtxx5rf6,-0.079781902,229
2016_2,2016_2_aevc3hau,0.018705168,218
2016_2,2016_2_cvc030e9,1.00830922,49
2016_2,2016_2_rmawsiwm,0.527409721,116
2016_2,2016_2_47k7jkwi,0.047152777,212
2016_2,2016_2_vq0d8xl3,0.666449473,88
2016_2,2016_2_rxnj3c18,-1.622110718,367
2016_2,2016_2_55dh16jv,-0.184664711,248
2016_2,2016_2_p8aeupcu,-0.746847409,321
2016_2,2016_2_p5ws4or2,-2.541512848,382
2016_2,2016_2_sn0hu3yw,0.34204075,147
2016_2,2016_2_1dgj9xgr,-0.297080171,262
2016_2,2016_2_yeq9243y,0.837566983,66
2016_2,2016_2_h22369tr,-0.281739716,258
2016_2,2016_2_eyiampuj,0.611397807,97
2016_2,2016_2_kgkqas0a,-0.152229117,240
2016_2,2016_2_v5bc2ht9,-1.414821484,361
2016_2,2016_2_x6auc7cw,0.657882672,89
2016_2,2016_2_pq9wcox5,-0.321114595,265
2016_2,2016_2_ry8rd8f2,1.895566072,10
2016_2,2016_2_8ojues5f,-0.574190931,304
2016_2,2016_2_1uc5mhec,0.389422453,139
2016_2,2016_2_q8niw028,0.573023636,107
2016_2,2016_2_rv65oxlz,0.086633426,205
2016_2,2016_2_imqiy232,-1.512587649,364
2016_2,2016_2_wvawg9vh,0.090861432,204
2016_2,2016_2_0ynad7rz,0.291059488,157
2016_2,2016_2_eqqls79d,-1.112458237,353
2016_2,2016_2_rujjmii9,0.550139279,111
2016_2,2016_2_z2vrg6tg,1.263191807,31
2016_2,2016_2_u4ed3nic,0.531447528,114
2016_2,2016_2_9x0gbp0y,-0.162159482,244
2016_2,2016_2_skw71fq7,-0.379147886,277
2016_2,2016_2_9u6rges1,-0.484429689,294
2016_2,2016_2_7qxzjrxz,5.044335896,1
2016_2,2016_2_k016gl6i,-0.244759384,256
2016_2,2016_2_pjjr2xxc,0.534488273,113
2016_2,2016_2_wkqtf6kl,0.690073862,81
2016_2,2016_2_5yf8w49f,0.124636604,194
2016_2,2016_2_0djsgeq8,-0.591386189,308
2016_2,2016_2_ohgcop1b,0.232710732,170
2016_2,2016_2_pldgr7jc,-0.639841457,313
2016_2,2016_2_aed6gf7l,2.087484579,9
2016_2,2016_2_ei1devd8,-0.817664412,328
2016_2,2016_2_pb0n8x3v,0.193949877,178
2016_2,2016_2_vrhy1qzw,0.339131559,150
2016_2,2016_2_6c9lib8n,-0.372707978,274
2016_2,2016_2_o5qi35tj,-0.10005193,233
2016_2,2016_2_5gz1l18x,-0.819267891,330
2016_2,2016_2_eoawdmxw,0.210476958,176
2016_2,2016_2_od4fg8il,-0.928065353,342
2016_2,2016_2_bzkwwsrs,0.108031489,201
2016_2,2016_2_gl0qp6nd,0.053305432,211
2016_2,2016_2_e3cgnkml,0.266191783,165
2016_2,2016_2_n2kikf8a,0.17674009,184
2016_2,2016_2_cens3ahl,0.120255595,196
2016_2,2016_2_aco41v6i,0.144535692,191
2016_2,2016_2_uovc1goy,-1.747897814,369
2016_2,2016_2_nxscqlf2,-0.288439086,260
2016_2,2016_2_kabbqjjo,0.657557063,90
2016_2,2016_2_tw6t2s2n,0.114551967,199
2016_2,2016_2_hd0yuwnz,0.147031676,190
2016_2,2016_2_7biem1k6,0.427835615,134
2016_2,2016_2_4swqhxss,1.817551168,13
2016_2,2016_2_invklmxd,-0.484131764,293
2016_2,2016_2_i9qm8rlm,0.182546425,182
2016_2,2016_2_cswxxq4w,0.849750883,63
2016_2,2016_2_j023k7a2,-0.639675509,312
2016_2,2016_2_v51vgjue,2.581738702,4
2016_2,2016_2_2m3z6ys2,-0.370558419,271
2016_2,2016_2_jh0olx7l,0.578491154,105
2016_2,2016_2_2vy2vcc6,-1.783443417,370
2016_2,2016_2_ddh66nmz,0.721179282,78
2016_2,2016_2_4te24qze,-0.163753504,245
2016_2,2016_2_detzqq1z,-2.447532002,380
2016_2,2016_2_cmpqfgvu,-0.357210716,268
2016_2,2016_2_5nawpdf5,0.138584595,192
2016_2,2016_2_l37sifw4,-0.425895119,282
2016_2,2016_2_l5aodvq1,-1.525449818,365
2016_2,2016_2_e8hfvcyz,-0.086291707,231
2016_2,2016_2_4gk6rxja,1.417808123,25
2016_2,2016_2_n0yy21j8,0.711003983,79
2016_2,2016_2_hy3o76mu,1.527578292,21
2016_2,2016_2_w6a44kdw,-0.784534118,325
2016_2,2016_2_8v3zhebl,0.819991961,68
2016_2,2016_2_smnph5c7,-0.967872035,344
2016_2,2016_2_nka0iz3r,-3.079291873,385
2016_2,2016_2_490d4pps,-0.223069736,253
2016_2,2016_2_gf1d2pp7,1.041515699,46
2016_2,2016_2_1sajht5d,0.091509533,203
2016_2,2016_2_nhgrn50i,0.99225959,50
2016_2,2016_2_mjr6et5g,-0.960645181,343
2016_2,2016_2_qatmrbgf,0.17189806,186
2016_2,2016_2_v686u8ob,0.186781299,181
2016_2,2016_2_9epzncxl,0.263346943,166
2016_2,2016_2_8o3cngl5,-0.082255169,230
2016_2,2016_2_zv0xumic,0.345338473,145
2016_2,2016_2_4jxnjno8,0.357502667,143
2016_2,2016_2_ds2n11v6,0.750215766,76
2016_2,2016_2_t7nqrg88,-0.160207043,243
2016_2,2016_2_scfql9ak,0.280322998,161
2016_2,2016_2_k9gi9z75,1.440155435,24
2016_2,2016_2_zz4lmelz,-1.840330076,372
2016_2,2016_2_0ke6gm3j,-0.660976254,316
2016_2,2016_2_7l0dt8pz,-0.789505588,326
2016_2,2016_2_l5xn5npb,-0.145405696,238
2016_2,2016_2_pa9pv5zl,-3.090136248,386
2016_2,2016_2_q2nzvyru,-0.659042728,315
2016_2,2016_2_qmjspbna,1.15508244,40
2016_2,2016_2_s6nt0nx0,0.519156008,118
2016_2,2016_2_0rfeidw6,-0.428506649,284
2016_2,2016_2_atv9dvuw,0.219952538,173
2016_2,2016_2_fvmyzfsr,-0.061570086,228
2016_2,2016_2_970booun,-0.818701997,329
2016_2,2016_2_e74w0k0j,-0.517347067,299
2016_2,2016_2_empt25m1,1.162054586,39
2016_2,2016_2_w6tkmoga,-0.057396287,226
2016_2,2016_2_6dnx1yo4,0.551470668,110
2016_2,2016_2_1jbkat25,1.151859686,41
2016_2,2016_2_snmmdb7o,0.67793413,84
2016_2,2016_2_2g5wucj5,0.519747419,117
2016_2,2016_2_kejtcl6a,-0.310081501,263
2016_2,2016_2_s80b6emb,0.300678721,155
2016_2,2016_2_3nj6b20r,0.842302607,64
2016_2,2016_2_pgyw21be,-0.925321899,340
2016_2,2016_2_tbqf1pom,-3.766641144,388
2016_2,2016_2_7bu7i3ae,0.779520536,71
2016_2,2016_2_cnz31se7,-0.410875836,279
2016_2,2016_2_gqkrkqw5,-1.419815989,362
2016_2,2016_2_c92j7txe,0.456266898,128
2016_2,2016_2_kr83uj8t,-1.275743005,359
2016_2,2016_2_mabnio1e,1.201947068,36
2016_2,2016_2_y68irwbc,-1.03462883,350
2016_2,2016_2_gb44yhtp,-0.996678907,346
2016_2,2016_2_1w7h4f8n,1.470133929,23
2016_2,2016_2_wfv74pf9,0.168643818,188
2016_2,2016_2_tvr7ndj5,-0.902794269,337
2016_2,2016_2_la2japa4,0.37285765,142
2016_2,2016_2_1cijub0c,-2.306362661,379
2016_2,2016_2_jpkvvps2,0.757480765,75
2016_2,2016_2_xtgqdd4t,0.257792568,167
2016_2,2016_2_2zmnbfgl,2.413416898,5
2016_2,2016_2_rgq00s2u,0.499480509,121
2016_2,2016_2_wv6d3p3x,-0.087266633,232
2016_2,2016_2_69ai5w0c,0.950175176,52
2016_2,2016_2_3kiybqw7,0.300679355,154
2016_2,2016_2_z5sepuzd,0.340939131,149
2016_2,2016_2_m88zuik1,0.177742805,183
2016_2,2016_2_glg6fs0z,-2.089044633,376
